Country,YearsCode,EdLevel,Employment,DevType,OrgSize,RemoteWork,WorkExp,Industry,Age,ICorPM,ToolCountWork,log_salary,LanguageCount,DatabaseCount,PlatformCount,yearsCode_sq,WorkExp_sq,Exp_ratio,Tech_breadth
other,10.0,4.0,1,Full-stack,3.0,,6.0,Software Development,1.0,0.0,15.0,10.927519962848502,6.0,1.0,,100.0,36.0,0.5454545454545454,0.0
other,7.0,4.0,1,Back-end,1.0,2.0,2.0,Energy,1.0,0.0,7.0,9.625755810937516,3.0,3.0,3.0,49.0,4.0,0.25,9.0
Ukraine,10.0,5.0,1,Front-end,4.0,2.0,4.0,Software Development,1.0,0.0,4.0,9.877451537985287,4.0,2.0,8.0,100.0,16.0,0.36363636363636365,14.0
Germany,22.0,5.0,1,Software,5.0,2.0,13.0,Retail and Consumer Services,1.0,0.0,,11.661483391611373,8.0,4.0,10.0,484.0,169.0,0.5652173913043478,22.0
other,12.0,5.0,1,Desktop,3.0,,14.0,"Internet, Telecomm or Information Services",2.0,0.0,10.0,10.604131561522696,4.0,5.0,7.0,144.0,196.0,1.0769230769230769,16.0
Germany,40.0,5.0,1,Embedded/Hardware,3.0,1.0,24.0,Software Development,3.0,0.0,,11.487125489479816,3.0,,,1600.0,576.0,0.5853658536585366,0.0
other,6.0,5.0,1,Full-stack,3.0,1.0,4.0,Software Development,1.0,0.0,18.0,10.283190309420853,7.0,4.0,6.0,36.0,16.0,0.5714285714285714,17.0
Switzerland,10.0,5.0,1,Other,,,12.0,,2.0,,4.0,12.066942753369188,8.0,3.0,4.0,100.0,144.0,1.0909090909090908,15.0
France,20.0,5.0,1,Full-stack,1.0,2.0,12.0,Software Development,2.0,0.0,2.0,11.09159008770103,4.0,3.0,6.0,400.0,144.0,0.5714285714285714,13.0
other,17.0,4.0,1,Back-end,1.0,2.0,10.0,Fintech,1.0,0.0,15.0,12.066942753369188,9.0,,7.0,289.0,100.0,0.5555555555555556,0.0
Italy,27.0,4.0,1,Other,3.0,,17.0,Manufacturing,2.0,1.0,3.0,11.150663514162712,5.0,6.0,,729.0,289.0,0.6071428571428571,0.0
other,10.0,4.0,1,Other,5.0,2.0,2.0,Insurance,0.0,0.0,7.0,9.338821533624722,10.0,3.0,10.0,100.0,4.0,0.18181818181818182,23.0
Germany,20.0,5.0,1,Full-stack,1.0,2.0,15.0,Software Development,2.0,0.0,20.0,11.438341995170033,5.0,2.0,5.0,400.0,225.0,0.7142857142857143,12.0
other,28.0,6.0,1,Other,5.0,,15.0,Other:,2.0,0.0,10.0,11.395784722999087,7.0,,5.0,784.0,225.0,0.5172413793103449,0.0
other,10.0,5.0,1,Full-stack,2.0,,6.0,Media & Advertising Services,1.0,0.0,,10.234408696023769,7.0,2.0,,100.0,36.0,0.5454545454545454,0.0
other,13.0,4.0,1,Full-stack,0.0,,15.0,Retail and Consumer Services,2.0,0.0,10.0,11.375213919094742,3.0,4.0,3.0,169.0,225.0,1.0714285714285714,10.0
Italy,10.0,4.0,1,Full-stack,2.0,1.0,2.0,Software Development,0.0,0.0,5.0,10.457516333602767,6.0,2.0,5.0,100.0,4.0,0.18181818181818182,13.0
other,15.0,5.0,1,Data/ML,3.0,1.0,7.0,Energy,1.0,0.0,5.0,11.597863861486418,7.0,3.0,9.0,225.0,49.0,0.4375,19.0
other,7.0,4.0,1,Full-stack,0.0,2.0,4.0,Software Development,0.0,0.0,5.0,10.472997092637895,8.0,5.0,6.0,49.0,16.0,0.5,19.0
France,12.0,3.0,1,Full-stack,3.0,,8.0,"Internet, Telecomm or Information Services",1.0,0.0,,10.437316558067081,4.0,1.0,1.0,144.0,64.0,0.6153846153846154,6.0
Germany,40.0,6.0,1,Other,6.0,1.0,24.0,Other:,3.0,0.0,5.0,11.215193056664946,5.0,,2.0,1600.0,576.0,0.5853658536585366,0.0
other,10.0,5.0,1,Mobile,2.0,,3.0,Fintech,1.0,0.0,2.0,11.392428750616162,6.0,,,100.0,9.0,0.2727272727272727,0.0
other,21.0,2.0,1,Full-stack,2.0,2.0,9.0,Software Development,1.0,0.0,8.0,10.473958495228558,14.0,3.0,11.0,441.0,81.0,0.4090909090909091,28.0
other,24.0,4.0,1,Full-stack,3.0,,24.0,Government,2.0,0.0,3.0,11.063649525214753,4.0,1.0,1.0,576.0,576.0,0.96,6.0
Germany,16.0,6.0,1,Other,7.0,,6.0,Manufacturing,2.0,0.0,5.0,11.578095036953325,3.0,3.0,2.0,256.0,36.0,0.35294117647058826,8.0
other,5.0,5.0,1,Full-stack,,,4.0,Software Development,1.0,,,10.052079956585954,9.0,2.0,17.0,25.0,16.0,0.6666666666666666,28.0
Switzerland,23.0,1.0,1,Full-stack,7.0,,15.0,Higher Education,2.0,0.0,10.0,11.727988456319707,5.0,1.0,5.0,529.0,225.0,0.625,11.0
Netherlands,16.0,4.0,1,Software,5.0,1.0,14.0,Software Development,1.0,1.0,20.0,11.373801319159593,4.0,4.0,11.0,256.0,196.0,0.8235294117647058,19.0
Italy,32.0,5.0,1,Full-stack,7.0,1.0,16.0,Software Development,3.0,0.0,15.0,10.968336211051428,6.0,4.0,9.0,1024.0,256.0,0.48484848484848486,19.0
United Kingdom of Great Britain and Northern Ireland,13.0,2.0,1,Desktop,2.0,2.0,13.0,Software Development,1.0,,2.0,11.598313858968517,11.0,1.0,11.0,169.0,169.0,0.9285714285714286,23.0
Germany,3.0,5.0,1,Desktop,2.0,,1.0,Software Development,1.0,0.0,4.0,10.611671117922187,8.0,4.0,,9.0,1.0,0.25,0.0
Germany,4.0,6.0,1,Other,4.0,,20.0,"Transportation, or Supply Chain",2.0,0.0,6.0,10.639837890396722,1.0,,,16.0,400.0,4.0,0.0
other,20.0,5.0,1,Other,,,15.0,Software Development,2.0,,10.0,10.457516333602767,2.0,8.0,3.0,400.0,225.0,0.7142857142857143,13.0
Poland,20.0,5.0,1,Embedded/Hardware,3.0,,15.0,Software Development,2.0,1.0,10.0,11.002749630045734,6.0,2.0,,400.0,225.0,0.7142857142857143,0.0
other,20.0,4.0,1,Full-stack,2.0,,4.0,Healthcare,1.0,0.0,5.0,10.155140812296054,6.0,1.0,1.0,400.0,16.0,0.19047619047619047,8.0
India,17.0,4.0,1,Software,5.0,1.0,17.0,Software Development,2.0,1.0,0.0,10.929457461212126,7.0,4.0,5.0,289.0,289.0,0.9444444444444444,16.0
Netherlands,9.0,4.0,1,Back-end,1.0,1.0,9.0,Software Development,2.0,0.0,2.0,10.840502055950259,6.0,3.0,5.0,81.0,81.0,0.9,14.0
Spain,10.0,,1,Mobile,3.0,2.0,5.0,Software Development,1.0,0.0,10.0,10.552839573096401,5.0,9.0,12.0,100.0,25.0,0.45454545454545453,26.0
other,17.0,4.0,1,Mobile,3.0,,15.0,Software Development,2.0,0.0,1.0,10.575436632579894,2.0,,5.0,289.0,225.0,0.8333333333333334,0.0
other,20.0,4.0,1,Back-end,3.0,1.0,16.0,Software Development,2.0,0.0,4.0,10.819558260206733,3.0,2.0,6.0,400.0,256.0,0.7619047619047619,11.0
France,14.0,5.0,1,Full-stack,3.0,,14.0,Software Development,2.0,0.0,,11.230708431949505,4.0,,,196.0,196.0,0.9333333333333333,0.0
Poland,19.0,4.0,1,DevOps/Cloud,2.0,2.0,15.0,Other:,2.0,0.0,10.0,11.6005791356451,6.0,4.0,7.0,361.0,225.0,0.75,17.0
other,6.0,4.0,1,Back-end,2.0,,1.0,Software Development,0.0,0.0,4.0,10.116580767996837,8.0,5.0,3.0,36.0,1.0,0.14285714285714285,16.0
Switzerland,30.0,6.0,1,Other,3.0,,14.0,Other:,2.0,0.0,15.0,11.910304636494963,7.0,,,900.0,196.0,0.45161290322580644,0.0
Germany,50.0,2.0,1,Mobile,,,47.0,Software Development,5.0,,10.0,11.843803511820838,3.0,5.0,6.0,2500.0,2209.0,0.9215686274509803,14.0
other,16.0,5.0,1,Embedded/Hardware,2.0,,12.0,Software Development,1.0,0.0,,11.373801319159593,9.0,4.0,11.0,256.0,144.0,0.7058823529411765,24.0
Poland,10.0,2.0,1,Mobile,4.0,1.0,4.0,Software Development,1.0,0.0,8.0,10.39662770624607,2.0,,5.0,100.0,16.0,0.36363636363636365,0.0
Germany,22.0,,1,Full-stack,,,20.0,Software Development,3.0,0.0,,11.150663514162712,5.0,4.0,6.0,484.0,400.0,0.8695652173913043,15.0
other,9.0,4.0,1,Other,5.0,,3.0,Computer Systems Design and Services,1.0,0.0,3.0,10.850404477952043,6.0,,,81.0,9.0,0.3,0.0
other,10.0,4.0,1,Full-stack,0.0,1.0,9.0,Other:,2.0,0.0,4.0,9.470240063415512,7.0,2.0,5.0,100.0,81.0,0.8181818181818182,14.0
other,9.0,4.0,1,Full-stack,2.0,,6.0,Software Development,1.0,0.0,,9.598998361767967,3.0,2.0,7.0,81.0,36.0,0.6,12.0
other,12.0,4.0,1,Other,2.0,,6.0,Software Development,1.0,1.0,7.0,10.015431350758112,4.0,2.0,5.0,144.0,36.0,0.46153846153846156,11.0
France,8.0,4.0,1,Full-stack,4.0,,6.0,Other:,1.0,0.0,4.0,10.88496659438935,5.0,1.0,1.0,64.0,36.0,0.6666666666666666,7.0
Germany,10.0,5.0,1,Full-stack,2.0,1.0,2.0,"Transportation, or Supply Chain",1.0,0.0,5.0,11.063649525214753,3.0,2.0,4.0,100.0,4.0,0.18181818181818182,9.0
other,5.0,4.0,1,Full-stack,7.0,1.0,3.0,Retail and Consumer Services,1.0,0.0,,10.968336211051428,7.0,3.0,5.0,25.0,9.0,0.5,15.0
Netherlands,11.0,2.0,1,Back-end,2.0,1.0,8.0,Other:,1.0,0.0,10.0,11.116766916182364,7.0,3.0,7.0,121.0,64.0,0.6666666666666666,17.0
Sweden,26.0,5.0,1,Full-stack,2.0,1.0,20.0,Software Development,2.0,0.0,15.0,11.385671471043278,9.0,4.0,10.0,676.0,400.0,0.7407407407407407,23.0
Ukraine,12.0,5.0,1,Back-end,2.0,2.0,12.0,Software Development,1.0,0.0,5.0,11.215812393455844,2.0,4.0,6.0,144.0,144.0,0.9230769230769231,12.0
other,15.0,5.0,1,Full-stack,2.0,1.0,6.0,Software Development,1.0,0.0,,11.230708431949505,,,,225.0,36.0,0.375,0.0
Germany,20.0,0.0,1,Full-stack,1.0,2.0,12.0,Software Development,2.0,1.0,,11.849404844423074,5.0,3.0,7.0,400.0,144.0,0.5714285714285714,15.0
India,7.0,5.0,1,Data/ML,3.0,,2.0,"Transportation, or Supply Chain",1.0,0.0,5.0,9.830863094815127,6.0,4.0,4.0,49.0,4.0,0.25,14.0
other,20.0,2.0,1,Mobile,,,12.0,Software Development,1.0,,15.0,11.818474468937932,15.0,,,400.0,144.0,0.5714285714285714,0.0
Switzerland,28.0,3.0,1,Full-stack,2.0,1.0,18.0,Software Development,2.0,0.0,5.0,11.823295703426506,12.0,,7.0,784.0,324.0,0.6206896551724138,0.0
other,8.0,4.0,1,Front-end,3.0,1.0,5.0,Banking/Financial Services,1.0,0.0,,11.010993508374357,4.0,2.0,3.0,64.0,25.0,0.5555555555555556,9.0
other,6.0,4.0,1,Other,,,10.0,Software Development,2.0,,5.0,11.24297852454132,4.0,,2.0,36.0,100.0,1.4285714285714286,0.0
United Kingdom of Great Britain and Northern Ireland,5.0,4.0,1,Full-stack,1.0,,1.0,Other:,1.0,0.0,1.0,10.373303664201542,,,,25.0,1.0,0.16666666666666666,0.0
other,6.0,5.0,1,Back-end,7.0,,1.0,Fintech,1.0,0.0,4.0,11.115488048549294,9.0,,9.0,36.0,1.0,0.14285714285714285,0.0
Spain,25.0,4.0,1,Full-stack,,,20.0,Software Development,2.0,,3.0,11.71026698852057,8.0,4.0,8.0,625.0,400.0,0.7692307692307693,20.0
other,15.0,5.0,1,DevOps/Cloud,,,12.0,Software Development,2.0,,15.0,12.354621952633412,10.0,3.0,12.0,225.0,144.0,0.75,25.0
India,14.0,4.0,1,Full-stack,7.0,1.0,6.0,Software Development,1.0,0.0,10.0,9.715047314733996,6.0,4.0,,196.0,36.0,0.4,0.0
other,30.0,6.0,1,Software,7.0,1.0,25.0,Healthcare,3.0,0.0,3.0,11.906601352503417,8.0,,4.0,900.0,625.0,0.8064516129032258,0.0
other,5.0,4.0,1,Other,7.0,,,Software Development,0.0,0.0,5.0,10.656765115149097,10.0,4.0,8.0,25.0,,,22.0
Switzerland,25.0,4.0,1,Full-stack,,,18.0,,3.0,,4.0,11.910304636494963,6.0,4.0,8.0,625.0,324.0,0.6923076923076923,18.0
United States of America,30.0,5.0,1,Other,4.0,2.0,30.0,Software Development,3.0,0.0,15.0,12.524530013005734,7.0,3.0,,900.0,900.0,0.967741935483871,0.0
India,13.0,4.0,1,Back-end,3.0,2.0,13.0,Software Development,2.0,0.0,2.0,10.929457461212126,4.0,6.0,8.0,169.0,169.0,0.9285714285714286,18.0
other,10.0,4.0,1,Full-stack,1.0,,8.0,Higher Education,1.0,1.0,6.0,10.887511696444374,7.0,3.0,7.0,100.0,64.0,0.7272727272727273,17.0
Netherlands,28.0,4.0,1,Front-end,,1.0,18.0,Banking/Financial Services,2.0,0.0,4.0,11.463031191496386,3.0,,,784.0,324.0,0.6206896551724138,0.0
other,40.0,4.0,1,Embedded/Hardware,,,30.0,Software Development,3.0,,5.0,11.71026698852057,5.0,2.0,,1600.0,900.0,0.7317073170731707,0.0
Germany,9.0,1.0,1,Full-stack,3.0,1.0,7.0,Higher Education,2.0,0.0,9.0,10.496759147668817,3.0,1.0,,81.0,49.0,0.7,0.0
Germany,5.0,4.0,1,Front-end,3.0,1.0,1.0,Software Development,1.0,0.0,6.0,10.79398857022398,7.0,,9.0,25.0,1.0,0.16666666666666666,0.0
other,20.0,2.0,1,Desktop,1.0,1.0,20.0,Government,2.0,0.0,10.0,9.381769487603714,,,,400.0,400.0,0.9523809523809523,0.0
Italy,27.0,4.0,1,Software,6.0,1.0,25.0,Fintech,3.0,0.0,5.0,11.199446837474438,2.0,3.0,2.0,729.0,625.0,0.8928571428571429,7.0
United Kingdom of Great Britain and Northern Ireland,17.0,4.0,1,Other,3.0,2.0,13.0,Energy,2.0,0.0,1.0,11.916769259459493,3.0,3.0,3.0,289.0,169.0,0.7222222222222222,9.0
other,13.0,5.0,1,Other,3.0,2.0,6.0,Software Development,1.0,0.0,15.0,11.843803511820838,8.0,,,169.0,36.0,0.42857142857142855,0.0
Germany,30.0,5.0,1,Full-stack,3.0,1.0,25.0,Media & Advertising Services,3.0,0.0,5.0,11.610188282590439,4.0,2.0,8.0,900.0,625.0,0.8064516129032258,14.0
India,11.0,5.0,1,Full-stack,3.0,2.0,11.0,Retail and Consumer Services,1.0,0.0,10.0,10.695846383167021,5.0,5.0,9.0,121.0,121.0,0.9166666666666666,19.0
Italy,9.0,2.0,1,Front-end,2.0,,4.0,Software Development,0.0,0.0,5.0,10.275223507900165,14.0,7.0,,81.0,16.0,0.4,0.0
France,13.0,0.0,1,Front-end,3.0,2.0,9.0,Media & Advertising Services,1.0,0.0,10.0,11.063649525214753,3.0,3.0,8.0,169.0,81.0,0.6428571428571429,14.0
Italy,15.0,4.0,1,Full-stack,,,10.0,Software Development,2.0,,,11.498958377741612,6.0,2.0,11.0,225.0,100.0,0.625,19.0
United Kingdom of Great Britain and Northern Ireland,18.0,5.0,1,Full-stack,0.0,1.0,18.0,"Internet, Telecomm or Information Services",2.0,0.0,,11.022963996383547,5.0,2.0,3.0,324.0,324.0,0.9473684210526315,10.0
Germany,13.0,5.0,1,DevOps/Cloud,3.0,,7.0,Software Development,1.0,0.0,,11.133858830716594,2.0,,5.0,169.0,49.0,0.5,0.0
Germany,7.0,4.0,1,Full-stack,1.0,1.0,6.0,"Transportation, or Supply Chain",2.0,0.0,6.0,10.639837890396722,4.0,1.0,1.0,49.0,36.0,0.75,6.0
Germany,5.0,4.0,1,Full-stack,1.0,2.0,5.0,Fintech,1.0,0.0,6.0,11.373801319159593,12.0,6.0,17.0,25.0,25.0,0.8333333333333334,35.0
France,9.0,5.0,1,Other,1.0,1.0,3.0,Software Development,1.0,0.0,5.0,11.373801319159593,6.0,,,81.0,9.0,0.3,0.0
Poland,9.0,5.0,1,Back-end,7.0,1.0,5.0,Software Development,1.0,0.0,1.0,10.619765150484927,4.0,,,81.0,25.0,0.5,0.0
other,9.0,4.0,1,Back-end,3.0,2.0,7.0,Healthcare,1.0,0.0,4.0,11.16754365571907,7.0,2.0,4.0,81.0,49.0,0.7,13.0
Sweden,11.0,4.0,1,DevOps/Cloud,,,7.0,Other:,1.0,,,11.04920604863151,8.0,6.0,13.0,121.0,49.0,0.5833333333333334,27.0
Germany,8.0,1.0,1,Full-stack,3.0,1.0,5.0,Healthcare,1.0,0.0,2.0,11.063649525214753,6.0,1.0,,64.0,25.0,0.5555555555555556,0.0
France,10.0,3.0,1,Full-stack,1.0,1.0,5.0,Software Development,0.0,0.0,26.0,10.490329326725142,11.0,4.0,8.0,100.0,25.0,0.45454545454545453,23.0
India,12.0,4.0,1,Full-stack,7.0,1.0,8.0,Fintech,1.0,0.0,10.0,10.584612757868747,11.0,6.0,14.0,144.0,64.0,0.6153846153846154,31.0
United Kingdom of Great Britain and Northern Ireland,27.0,5.0,1,Back-end,3.0,1.0,23.0,Software Development,2.0,0.0,2.0,11.6589374006013,6.0,3.0,,729.0,529.0,0.8214285714285714,0.0
other,16.0,4.0,1,Back-end,5.0,2.0,10.0,"Internet, Telecomm or Information Services",1.0,0.0,5.0,10.819798284210286,3.0,8.0,7.0,256.0,100.0,0.5882352941176471,18.0
other,15.0,5.0,1,Data/ML,6.0,2.0,15.0,Banking/Financial Services,2.0,0.0,7.0,12.577767227861148,5.0,5.0,,225.0,225.0,0.9375,0.0
France,26.0,5.0,1,Back-end,5.0,1.0,20.0,Banking/Financial Services,2.0,0.0,15.0,11.556119045056985,4.0,4.0,5.0,676.0,400.0,0.7407407407407407,13.0
France,35.0,5.0,1,Software,4.0,1.0,30.0,Insurance,3.0,0.0,15.0,11.556119045056985,3.0,3.0,,1225.0,900.0,0.8333333333333334,0.0
Switzerland,8.0,5.0,1,Embedded/Hardware,2.0,,5.0,Other:,1.0,0.0,10.0,11.504842888776873,7.0,,9.0,64.0,25.0,0.5555555555555556,0.0
France,16.0,5.0,1,Front-end,0.0,2.0,9.0,Software Development,1.0,0.0,4.0,10.129028228450059,6.0,1.0,2.0,256.0,81.0,0.5294117647058824,9.0
other,30.0,4.0,1,DevOps/Cloud,6.0,1.0,23.0,Other:,3.0,1.0,10.0,11.661483391611373,6.0,9.0,11.0,900.0,529.0,0.7419354838709677,26.0
Sweden,10.0,2.0,1,DevOps/Cloud,7.0,1.0,8.0,Software Development,3.0,0.0,5.0,11.04920604863151,7.0,2.0,5.0,100.0,64.0,0.7272727272727273,14.0
United Kingdom of Great Britain and Northern Ireland,38.0,,1,Back-end,2.0,2.0,38.0,Other:,4.0,0.0,3.0,10.840639175077612,4.0,2.0,1.0,1444.0,1444.0,0.9743589743589743,7.0
Germany,10.0,4.0,1,Full-stack,4.0,1.0,5.0,Software Development,1.0,0.0,10.0,11.150663514162712,3.0,1.0,2.0,100.0,25.0,0.45454545454545453,6.0
Ukraine,10.0,5.0,1,Front-end,4.0,2.0,5.0,Retail and Consumer Services,1.0,0.0,5.0,11.183031543709138,5.0,1.0,6.0,100.0,25.0,0.45454545454545453,12.0
other,9.0,5.0,1,Back-end,5.0,,7.0,Banking/Financial Services,2.0,0.0,7.0,10.634989686972537,4.0,2.0,5.0,81.0,49.0,0.7,11.0
Ukraine,13.0,5.0,1,Full-stack,4.0,2.0,10.0,Retail and Consumer Services,1.0,0.0,5.0,11.225256725762893,2.0,3.0,5.0,169.0,100.0,0.7142857142857143,10.0
France,5.0,3.0,1,Management,6.0,2.0,25.0,Higher Education,2.0,0.0,5.0,10.275223507900165,2.0,1.0,,25.0,625.0,4.166666666666667,0.0
India,6.0,4.0,1,Full-stack,7.0,1.0,5.0,Software Development,1.0,0.0,0.0,9.926178162455827,8.0,4.0,5.0,36.0,25.0,0.7142857142857143,17.0
France,13.0,4.0,1,Full-stack,2.0,,3.0,Software Development,0.0,0.0,10.0,10.129028228450059,16.0,8.0,15.0,169.0,9.0,0.21428571428571427,39.0
other,14.0,5.0,1,Desktop,5.0,1.0,9.0,Computer Systems Design and Services,1.0,0.0,,10.857054801145617,3.0,1.0,7.0,196.0,81.0,0.6,11.0
Ukraine,5.0,4.0,1,Back-end,2.0,2.0,2.0,Software Development,0.0,0.0,4.0,10.085850775128717,3.0,1.0,3.0,25.0,4.0,0.3333333333333333,7.0
France,26.0,4.0,1,Back-end,4.0,1.0,13.0,Other:,2.0,0.0,8.0,10.693920233396923,4.0,2.0,3.0,676.0,169.0,0.48148148148148145,9.0
other,11.0,5.0,1,Full-stack,,1.0,5.0,Software Development,0.0,0.0,4.0,10.769894522480744,5.0,2.0,5.0,121.0,25.0,0.4166666666666667,12.0
other,20.0,5.0,1,Full-stack,3.0,2.0,18.0,Software Development,3.0,0.0,6.0,11.230708431949505,4.0,1.0,1.0,400.0,324.0,0.8571428571428571,6.0
Italy,40.0,1.0,1,Desktop,1.0,,24.0,Other:,3.0,0.0,10.0,10.457516333602767,,1.0,,1600.0,576.0,0.5853658536585366,0.0
other,10.0,4.0,1,Mobile,2.0,2.0,10.0,"Internet, Telecomm or Information Services",2.0,0.0,3.0,10.778977123006351,2.0,,6.0,100.0,100.0,0.9090909090909091,0.0
Sweden,15.0,2.0,1,Full-stack,2.0,1.0,9.0,Software Development,1.0,0.0,13.0,11.009489139636091,4.0,1.0,,225.0,81.0,0.5625,0.0
other,36.0,4.0,1,Back-end,3.0,,27.0,Software Development,3.0,0.0,,11.438341995170033,7.0,6.0,18.0,1296.0,729.0,0.7297297297297297,31.0
other,36.0,5.0,1,Full-stack,,,22.0,Fintech,3.0,,12.0,11.731394105899195,2.0,1.0,6.0,1296.0,484.0,0.5945945945945946,9.0
other,8.0,5.0,1,Full-stack,1.0,,2.0,Other:,0.0,0.0,4.0,10.968336211051428,6.0,4.0,6.0,64.0,4.0,0.2222222222222222,16.0
other,15.0,4.0,1,Desktop,5.0,,11.0,"Internet, Telecomm or Information Services",2.0,0.0,11.0,10.827984520957383,7.0,1.0,4.0,225.0,121.0,0.6875,12.0
Italy,25.0,2.0,1,Full-stack,3.0,1.0,17.0,Software Development,2.0,0.0,2.0,10.927519962848502,9.0,3.0,9.0,625.0,289.0,0.6538461538461539,21.0
Germany,43.0,5.0,1,Back-end,3.0,1.0,31.0,Software Development,4.0,1.0,,11.661483391611373,3.0,2.0,4.0,1849.0,961.0,0.7045454545454546,9.0
other,20.0,5.0,1,Full-stack,4.0,2.0,15.0,"Internet, Telecomm or Information Services",2.0,0.0,12.0,11.661483391611373,9.0,6.0,5.0,400.0,225.0,0.7142857142857143,20.0
other,27.0,6.0,1,DevOps/Cloud,,,12.0,"Transportation, or Supply Chain",2.0,,5.0,12.066942753369188,3.0,2.0,5.0,729.0,144.0,0.42857142857142855,10.0
Netherlands,20.0,5.0,1,Full-stack,1.0,2.0,15.0,Software Development,2.0,0.0,4.0,11.438341995170033,4.0,6.0,16.0,400.0,225.0,0.7142857142857143,26.0
Spain,17.0,6.0,1,Other,4.0,,13.0,Higher Education,2.0,1.0,3.0,10.968336211051428,3.0,,,289.0,169.0,0.7222222222222222,0.0
other,17.0,1.0,1,Software,5.0,1.0,9.0,Software Development,1.0,0.0,5.0,11.045302998504885,14.0,6.0,9.0,289.0,81.0,0.5,29.0
Netherlands,18.0,4.0,1,Full-stack,6.0,1.0,17.0,Software Development,2.0,0.0,5.0,11.641274703397892,9.0,1.0,13.0,324.0,289.0,0.8947368421052632,23.0
Netherlands,14.0,4.0,1,Full-stack,1.0,,11.0,Software Development,1.0,0.0,4.0,11.51066290731597,4.0,2.0,5.0,196.0,121.0,0.7333333333333333,11.0
United Kingdom of Great Britain and Northern Ireland,14.0,4.0,1,Other,2.0,1.0,10.0,Energy,1.0,0.0,5.0,11.390678731822566,3.0,1.0,3.0,196.0,100.0,0.6666666666666666,7.0
United States of America,10.0,6.0,1,Other,5.0,1.0,10.0,Fintech,2.0,,5.0,12.365398482529812,,1.0,,100.0,100.0,0.9090909090909091,0.0
other,20.0,4.0,1,Data/ML,1.0,,25.0,Software Development,2.0,0.0,5.0,11.898677541768373,6.0,4.0,15.0,400.0,625.0,1.1904761904761905,25.0
Netherlands,11.0,5.0,1,Other,6.0,1.0,8.0,Higher Education,1.0,0.0,5.0,10.732628716054485,5.0,,,121.0,64.0,0.6666666666666666,0.0
Poland,16.0,4.0,1,Back-end,,,11.0,Software Development,2.0,,4.0,10.90744111582406,5.0,2.0,3.0,256.0,121.0,0.6470588235294118,10.0
other,21.0,4.0,1,Back-end,5.0,1.0,16.0,Government,2.0,0.0,10.0,11.438341995170033,3.0,4.0,8.0,441.0,256.0,0.7272727272727273,15.0
Italy,20.0,5.0,1,Other,2.0,,20.0,Other:,3.0,1.0,5.0,10.611671117922187,10.0,3.0,5.0,400.0,400.0,0.9523809523809523,18.0
other,13.0,6.0,1,Software,1.0,,15.0,Software Development,2.0,1.0,6.0,10.472997092637895,9.0,2.0,3.0,169.0,225.0,1.0714285714285714,14.0
India,8.0,4.0,1,Other,3.0,2.0,4.0,Software Development,0.0,0.0,6.0,10.681389398960881,11.0,4.0,14.0,64.0,16.0,0.4444444444444444,29.0
Spain,15.0,2.0,1,Other,7.0,1.0,27.0,Healthcare,3.0,0.0,15.0,11.150663514162712,3.0,6.0,9.0,225.0,729.0,1.6875,18.0
Germany,20.0,5.0,1,Embedded/Hardware,3.0,2.0,10.0,Software Development,1.0,0.0,8.0,11.556119045056985,10.0,,10.0,400.0,100.0,0.47619047619047616,0.0
Ukraine,15.0,4.0,1,Back-end,6.0,2.0,20.0,Healthcare,2.0,0.0,1.0,11.918397239722838,8.0,6.0,11.0,225.0,400.0,1.25,25.0
United Kingdom of Great Britain and Northern Ireland,2.0,1.0,1,Front-end,5.0,,1.0,Government,1.0,0.0,15.0,10.45498475951116,5.0,6.0,12.0,4.0,1.0,0.3333333333333333,23.0
Germany,5.0,1.0,1,Desktop,1.0,1.0,,Software Development,0.0,0.0,10.0,9.318117964149614,8.0,,,25.0,,,0.0
Germany,29.0,2.0,1,Other,3.0,,17.0,Software Development,2.0,0.0,5.0,11.28535964984543,6.0,1.0,4.0,841.0,289.0,0.5666666666666667,11.0
Germany,32.0,5.0,1,Back-end,2.0,1.0,27.0,Software Development,3.0,1.0,4.0,11.498958377741612,5.0,4.0,4.0,1024.0,729.0,0.8181818181818182,13.0
Germany,13.0,6.0,1,Other,6.0,2.0,13.0,Government,2.0,0.0,3.0,11.72914107341174,4.0,2.0,,169.0,169.0,0.9285714285714286,0.0
Italy,30.0,2.0,1,Embedded/Hardware,2.0,,17.0,"Transportation, or Supply Chain",2.0,0.0,1.0,10.862991018833101,2.0,,,900.0,289.0,0.5483870967741935,0.0
Australia,24.0,4.0,1,Management,,,29.0,Energy,3.0,,8.0,11.30544608739335,,,,576.0,841.0,1.16,0.0
other,6.0,4.0,1,Back-end,1.0,1.0,3.0,Software Development,0.0,0.0,8.0,10.84499758754313,4.0,3.0,4.0,36.0,9.0,0.42857142857142855,11.0
Poland,30.0,5.0,1,Back-end,3.0,,21.0,Software Development,2.0,0.0,5.0,11.33269771463285,5.0,4.0,9.0,900.0,441.0,0.6774193548387096,18.0
Germany,12.0,5.0,1,Full-stack,2.0,,4.0,Energy,1.0,0.0,7.0,11.063649525214753,4.0,1.0,2.0,144.0,16.0,0.3076923076923077,7.0
Netherlands,9.0,2.0,1,Full-stack,1.0,1.0,9.0,"Internet, Telecomm or Information Services",1.0,0.0,4.0,10.862991018833101,4.0,5.0,6.0,81.0,81.0,0.9,15.0
